Дата,Ваксина,Пол,Възрастова група,Брой заразени
2021/11/30,COM,Жена,50 - 59,27
2021/11/30,MOD,Жена,50 - 59,3
2021/11/30,JANSS,Жена,40 - 49,22
2021/11/30,JANSS,Жена,80 - 89,1
2021/11/30,MOD,Мъж,50 - 59,6
2021/11/30,MOD,Жена,20 - 29,2
2021/11/30,JANSS,Мъж,60 - 69,10
2021/11/30,JANSS,Жена,60 - 69,6
2021/11/30,AZ,Жена,30 - 39,8
2021/11/30,MOD,Мъж,60 - 69,6
2021/12/01,MOD,Жена,40 - 49,3
2021/12/01,AZ,Жена,60 - 69,7
2021/12/01,JANSS,Мъж,60 - 69,5
2021/12/01,MOD,Жена,50 - 59,6
2021/12/01,MOD,Мъж,30 - 39,3
2021/12/01,MOD,Мъж,50 - 59,4
2021/12/01,JANSS,Жена,60 - 69,5
2021/12/01,COM,Жена,80 - 89,4
2021/12/01,JANSS,Жена,40 - 49,12
2021/12/01,JANSS,Мъж,70 - 79,1
2021/12/01,MOD,Мъж,80 - 89,2
2021/12/01,COM,Жена,40 - 49,29
2021/12/01,COM,Мъж,15 - 16,1
2021/12/01,AZ,Жена,70 - 79,13
2021/12/01,JANSS,Жена,17 - 19,2
2021/12/01,MOD,Мъж,70 - 79,3
2021/12/01,JANSS,Жена,50 - 59,10
2021/12/01,COM,Жена,70 - 79,15
2021/12/01,JANSS,Жена,20 - 29,5
2021/12/01,MOD,Мъж,40 - 49,1
2021/12/01,AZ,Жена,30 - 39,1
2021/12/01,MOD,Жена,60 - 69,5
2021/12/01,COM,Мъж,60 - 69,25
2021/12/01,JANSS,Мъж,17 - 19,1
2021/12/01,JANSS,Мъж,20 - 29,4
2021/12/01,COM,Мъж,80 - 89,2
2021/12/01,AZ,Жена,40 - 49,8
2021/12/01,MOD,Мъж,60 - 69,2
2021/12/01,JANSS,Жена,30 - 39,11
2021/12/01,JANSS,Жена,80 - 89,1
2021/12/01,JANSS,Мъж,80 - 89,1
2021/12/01,COM,Мъж,50 - 59,26
2021/12/01,COM,Мъж,40 - 49,21
2021/12/01,AZ,Жена,50 - 59,4
2021/12/01,COM,Жена,60 - 69,24
2021/12/01,AZ,Жена,20 - 29,5
2021/12/01,AZ,Мъж,40 - 49,8
2021/12/01,AZ - MOD,Мъж,70 - 79,1
2021/12/01,AZ,Мъж,30 - 39,3
2021/12/01,COM,Мъж,70 - 79,16
2021/12/01,JANSS,Мъж,30 - 39,8
2021/12/01,AZ - COM,Жена,70 - 79,1
2021/12/01,MOD,Жена,30 - 39,6
2021/12/01,AZ,Мъж,20 - 29,3
2021/12/01,AZ,Жена,80 - 89,2
2021/12/01,COM,Жена,30 - 39,15
2021/12/01,AZ,Мъж,50 - 59,11
2021/12/01,AZ,Мъж,80 - 89,2
2021/12/01,COM,Мъж,20 - 29,4
2021/12/01,MOD,Жена,80 - 89,1
2021/12/01,JANSS,Мъж,50 - 59,5
2021/12/01,COM,Жена,20 - 29,5
2021/12/01,AZ,Мъж,70 - 79,8
2021/12/01,JANSS,Мъж,40 - 49,6
2021/12/01,AZ,Мъж,60 - 69,10
2021/12/01,MOD,Жена,20 - 29,1
2021/12/01,MOD,Жена,70 - 79,1
2021/12/01,AZ - MOD,Мъж,40 - 49,1
2021/12/01,COM,Жена,50 - 59,25
2021/12/01,COM - MOD,Жена,50 - 59,1
2021/12/01,COM,Мъж,30 - 39,7
2021/12/02,AZ,Жена,80 - 89,1
2021/12/02,AZ,Мъж,30 - 39,2
2021/12/02,COM,Мъж,30 - 39,13
2021/12/02,COM,Мъж,50 - 59,13
2021/12/02,COM,Жена,30 - 39,10
2021/12/02,AZ,Мъж,20 - 29,1
2021/12/02,COM,Мъж,60 - 69,24
2021/12/02,AZ,Жена,30 - 39,3
2021/12/02,MOD,Жена,60 - 69,4
2021/12/02,JANSS,Мъж,20 - 29,4
2021/12/02,COM,Мъж,70 - 79,13
2021/12/02,AZ,Жена,60 - 69,9
2021/12/02,MOD,Мъж,60 - 69,2
2021/12/02,AZ - COM,Мъж,50 - 59,1
2021/12/02,AZ,Мъж,60 - 69,7
2021/12/02,AZ,Жена,40 - 49,7
2021/12/02,COM,Жена,80 - 89,3
2021/12/02,COM,Жена,40 - 49,17
2021/12/02,MOD,Жена,80 - 89,3
2021/12/02,COM,Мъж,20 - 29,1
2021/12/02,AZ - COM,Жена,80 - 89,1
2021/12/02,AZ,Жена,50 - 59,11
2021/12/02,JANSS,Жена,40 - 49,9
2021/12/02,COM,Мъж,80 - 89,7
2021/12/02,AZ - COM,Мъж,30 - 39,1
2021/12/02,AZ,Мъж,70 - 79,9
2021/12/02,AZ,Мъж,50 - 59,9
2021/12/02,COM,Жена,60 - 69,16
2021/12/02,AZ,Мъж,80 - 89,1
2021/12/02,MOD,Жена,30 - 39,4
2021/12/02,JANSS,Жена,60 - 69,6
2021/12/02,AZ,Жена,70 - 79,7
2021/12/02,JANSS,Мъж,40 - 49,4
2021/12/02,COM,Жена,90+,1
2021/12/02,JANSS,Жена,30 - 39,9
2021/12/02,JANSS,Мъж,80 - 89,2
2021/12/02,JANSS,Мъж,70 - 79,2
2021/12/02,MOD,Мъж,30 - 39,2
2021/12/02,COM,Мъж,40 - 49,18
2021/12/02,JANSS,Мъж,30 - 39,9
2021/12/02,JANSS,Жена,50 - 59,10
2021/12/02,AZ,Жена,20 - 29,1
2021/12/02,AZ,Мъж,40 - 49,5
2021/12/02,JANSS,Мъж,50 - 59,11
2021/12/02,JANSS,Жена,70 - 79,1
2021/12/02,COM,Жена,50 - 59,24
2021/12/02,COM,Жена,20 - 29,9
2021/12/02,MOD,Мъж,50 - 59,1
2021/12/02,MOD,Жена,40 - 49,4
2021/12/02,AZ - COM,Мъж,60 - 69,3
2021/12/02,COM,Жена,70 - 79,18
2021/12/02,JANSS,Жена,20 - 29,8
2021/12/02,MOD,Жена,70 - 79,1
2021/12/02,MOD,Мъж,70 - 79,5
2021/12/03,JANSS,Мъж,20 - 29,7
2021/12/03,MOD,Мъж,60 - 69,3
2021/12/03,MOD,Жена,70 - 79,1
2021/12/03,COM,Мъж,50 - 59,21
2021/12/03,JANSS,Жена,60 - 69,8
2021/12/03,MOD,Мъж,70 - 79,1
2021/12/03,MOD,Жена,30 - 39,4
2021/12/03,COM,Жена,80 - 89,5
2021/12/03,COM - MOD,Мъж,40 - 49,1
2021/12/03,COM,Мъж,70 - 79,20
2021/12/03,MOD,Жена,50 - 59,3
2021/12/03,AZ - COM,Жена,60 - 69,2
2021/12/03,JANSS,Жена,50 - 59,15
2021/12/03,JANSS,Мъж,70 - 79,7
2021/12/03,MOD,Мъж,50 - 59,1
2021/12/03,MOD,Жена,80 - 89,1
2021/12/03,JANSS,Жена,17 - 19,1
2021/12/03,COM,Жена,70 - 79,29
2021/12/03,JANSS,Мъж,40 - 49,16
2021/12/03,JANSS,Жена,80 - 89,1
2021/12/03,JANSS,Жена,30 - 39,7
2021/12/03,COM,Мъж,15 - 16,1
2021/12/03,COM,Жена,60 - 69,20
2021/12/03,AZ,Жена,50 - 59,11
2021/12/03,AZ,Жена,40 - 49,6
2021/12/03,COM,Жена,50 - 59,19
2021/12/03,AZ,Мъж,40 - 49,15
2021/12/03,JANSS,Мъж,30 - 39,5
2021/12/03,JANSS,Жена,40 - 49,14
2021/12/03,COM,Жена,17 - 19,1
2021/12/03,MOD,Жена,40 - 49,1
2021/12/03,JANSS,Мъж,60 - 69,7
2021/12/03,AZ - COM,Мъж,60 - 69,1
2021/12/03,JANSS,Жена,20 - 29,2
2021/12/03,AZ,Жена,20 - 29,2
2021/12/03,AZ,Мъж,60 - 69,8
2021/12/03,COM,Мъж,40 - 49,11
2021/12/03,COM,Жена,20 - 29,7
2021/12/03,AZ,Мъж,70 - 79,8
2021/12/03,AZ,Мъж,80 - 89,5
2021/12/03,JANSS,Жена,70 - 79,2
2021/12/03,AZ,Мъж,20 - 29,2
2021/12/03,AZ,Жена,30 - 39,7
2021/12/03,AZ - COM,Жена,70 - 79,1
2021/12/03,AZ,Мъж,30 - 39,6
2021/12/03,AZ,Жена,70 - 79,7
2021/12/03,AZ,Мъж,50 - 59,8
2021/12/03,MOD,Жена,60 - 69,3
2021/12/03,COM,Мъж,60 - 69,25
2021/12/03,AZ - COM,Мъж,80 - 89,1
2021/12/03,MOD,Мъж,80 - 89,1
2021/12/03,COM,Мъж,80 - 89,3
2021/12/03,AZ,Жена,60 - 69,10
2021/12/03,MOD,Мъж,30 - 39,5
2021/12/03,COM,Жена,30 - 39,14
2021/12/03,AZ,Жена,80 - 89,2
2021/12/03,COM,Мъж,30 - 39,9
2021/12/03,COM,Жена,40 - 49,22
2021/12/03,COM,Мъж,20 - 29,3
2021/12/03,JANSS,Мъж,50 - 59,7
2021/12/04,JANSS,Жена,70 - 79,1
2021/12/04,MOD,Жена,80 - 89,1
2021/12/04,AZ - COM,Жена,50 - 59,1
2021/12/04,AZ,Мъж,50 - 59,3
2021/12/04,COM,Жена,20 - 29,1
2021/12/04,COM,Мъж,50 - 59,4
2021/12/04,AZ,Жена,40 - 49,6
2021/12/04,AZ,Мъж,30 - 39,4
2021/12/04,AZ,Мъж,40 - 49,3
2021/12/04,AZ,Мъж,70 - 79,6
2021/12/04,AZ,Жена,60 - 69,4
2021/12/04,AZ - COM,Мъж,60 - 69,1
2021/12/04,AZ,Жена,50 - 59,2
2021/12/04,COM,Мъж,80 - 89,2
2021/12/04,AZ,Жена,20 - 29,2
2021/12/04,COM,Жена,70 - 79,11
2021/12/04,JANSS,Жена,30 - 39,5
2021/12/04,AZ,Жена,30 - 39,1
2021/12/04,MOD,Мъж,40 - 49,3
2021/12/04,JANSS,Мъж,20 - 29,1
2021/12/04,AZ,Мъж,80 - 89,2
2021/12/04,AZ,Жена,80 - 89,2
2021/12/04,AZ,Мъж,60 - 69,3
2021/12/04,MOD,Жена,60 - 69,3
2021/12/04,COM,Мъж,70 - 79,10
2021/12/04,JANSS,Жена,40 - 49,8
2021/12/04,AZ,Мъж,20 - 29,1
2021/12/04,JANSS,Мъж,80 - 89,1
2021/12/04,JANSS,Жена,60 - 69,4
2021/12/04,COM,Мъж,90+,1
2021/12/04,MOD,Жена,40 - 49,1
2021/12/04,JANSS,Мъж,70 - 79,2
2021/12/04,JANSS,Жена,20 - 29,1
2021/12/04,COM,Жена,80 - 89,1
2021/12/04,JANSS,Жена,50 - 59,3
2021/12/04,COM,Мъж,30 - 39,2
2021/12/04,AZ,Жена,70 - 79,8
2021/12/04,MOD,Мъж,50 - 59,1
2021/12/04,COM,Мъж,40 - 49,10
2021/12/04,COM,Жена,50 - 59,12
2021/12/04,MOD,Мъж,60 - 69,3
2021/12/04,COM,Мъж,60 - 69,7
2021/12/04,COM,Жена,60 - 69,4
2021/12/04,COM,Мъж,20 - 29,2
2021/12/04,JANSS,Мъж,50 - 59,4
2021/12/04,COM,Жена,30 - 39,9
2021/12/04,MOD,Жена,50 - 59,2
2021/12/04,JANSS,Мъж,40 - 49,3
2021/12/04,MOD,Жена,70 - 79,4
2021/12/04,JANSS,Мъж,60 - 69,5
2021/12/04,COM,Жена,40 - 49,12
2021/12/05,COM,Жена,80 - 89,3
2021/12/05,JANSS,Мъж,30 - 39,1
2021/12/05,COM,Жена,70 - 79,4
2021/12/05,MOD,Мъж,70 - 79,1
2021/12/05,COM,Жена,60 - 69,13
2021/12/05,JANSS,Жена,20 - 29,3
2021/12/05,JANSS,Мъж,17 - 19,1
2021/12/05,AZ,Жена,30 - 39,4
2021/12/05,JANSS,Жена,50 - 59,1
2021/12/05,MOD,Мъж,50 - 59,3
2021/12/05,JANSS,Жена,70 - 79,1
2021/12/05,JANSS,Мъж,70 - 79,1
2021/12/05,MOD,Жена,30 - 39,1
2021/12/05,JANSS,Мъж,20 - 29,2
2021/12/05,JANSS,Мъж,40 - 49,2
2021/12/05,MOD,Мъж,30 - 39,4
2021/12/05,JANSS,Мъж,60 - 69,1
2021/12/05,COM,Мъж,70 - 79,2
2021/12/05,MOD,Жена,50 - 59,2
2021/12/05,JANSS,Жена,30 - 39,3
2021/12/05,JANSS,Жена,60 - 69,5
2021/12/05,JANSS,Мъж,50 - 59,3
2021/12/05,JANSS,Жена,40 - 49,4
2021/12/05,AZ,Мъж,20 - 29,1
2021/12/05,AZ,Жена,40 - 49,1
2021/12/05,COM,Жена,30 - 39,5
2021/12/05,AZ,Мъж,70 - 79,4
2021/12/05,MOD,Жена,70 - 79,2
2021/12/05,AZ,Жена,20 - 29,1
2021/12/05,COM,Мъж,40 - 49,6
2021/12/05,AZ,Жена,50 - 59,3
2021/12/05,COM,Жена,40 - 49,7
2021/12/05,COM,Мъж,30 - 39,3
2021/12/05,COM,Мъж,60 - 69,6
2021/12/05,COM,Мъж,20 - 29,1
2021/12/05,AZ,Мъж,60 - 69,3
2021/12/05,COM,Жена,50 - 59,10
2021/12/05,COM,Мъж,50 - 59,3
2021/12/05,AZ,Жена,60 - 69,2
2021/12/05,COM,Жена,20 - 29,2
2021/12/05,AZ,Мъж,50 - 59,2
2021/12/05,AZ,Жена,17 - 19,1
2021/12/05,MOD,Жена,60 - 69,1
2021/12/05,AZ,Жена,70 - 79,1
2021/12/05,AZ,Мъж,40 - 49,2
2021/12/06,COM,Мъж,30 - 39,15
2021/12/06,COM,Мъж,80 - 89,4
2021/12/06,JANSS,Жена,20 - 29,10
2021/12/06,MOD,Жена,40 - 49,1
2021/12/06,AZ,Жена,60 - 69,9
2021/12/06,MOD,Жена,70 - 79,4
2021/12/06,AZ,Мъж,50 - 59,6
2021/12/06,AZ - COM,Мъж,60 - 69,2
2021/12/06,AZ,Жена,70 - 79,6
2021/12/06,AZ,Жена,30 - 39,5
2021/12/06,COM,Мъж,70 - 79,22
2021/12/06,COM,Мъж,20 - 29,5
2021/12/06,AZ - COM,Мъж,70 - 79,1
2021/12/06,AZ,Жена,50 - 59,7
2021/12/06,COM,Жена,50 - 59,25
2021/12/06,COM,Жена,40 - 49,26
2021/12/06,AZ,Мъж,80 - 89,2
2021/12/06,COM,Жена,20 - 29,8
2021/12/06,JANSS,Жена,90+,1
2021/12/06,JANSS,Жена,50 - 59,8
2021/12/06,AZ,Мъж,40 - 49,9
2021/12/06,MOD,Жена,50 - 59,1
2021/12/06,AZ,Жена,80 - 89,5
2021/12/06,MOD,Жена,20 - 29,2
2021/12/06,AZ,Мъж,60 - 69,16
2021/12/06,COM,Жена,30 - 39,18
2021/12/06,COM,Жена,60 - 69,31
2021/12/06,AZ,Жена,20 - 29,3
2021/12/06,AZ,Мъж,30 - 39,3
2021/12/06,AZ - COM,Мъж,50 - 59,2
2021/12/06,AZ,Мъж,70 - 79,6
2021/12/06,JANSS,Мъж,40 - 49,13
2021/12/06,MOD,Мъж,50 - 59,2
2021/12/06,JANSS,Мъж,17 - 19,2
2021/12/06,JANSS,Мъж,20 - 29,6
2021/12/06,JANSS,Жена,17 - 19,1
2021/12/06,JANSS,Жена,40 - 49,11
2021/12/06,JANSS,Мъж,50 - 59,13
2021/12/06,MOD,Жена,30 - 39,6
2021/12/06,MOD,Жена,80 - 89,1
2021/12/06,MOD,Мъж,40 - 49,1
2021/12/06,AZ,Мъж,20 - 29,1
2021/12/06,MOD,Мъж,20 - 29,1
2021/12/06,COM,Жена,80 - 89,3
2021/12/06,JANSS,Мъж,30 - 39,6
2021/12/06,AZ - COM,Жена,50 - 59,1
2021/12/06,COM,Мъж,60 - 69,29
2021/12/06,COM,Мъж,17 - 19,1
2021/12/06,JANSS,Мъж,70 - 79,3
2021/12/06,JANSS,Мъж,60 - 69,3
2021/12/06,JANSS,Жена,60 - 69,7
2021/12/06,MOD,Мъж,60 - 69,4
2021/12/06,COM,Мъж,50 - 59,14
2021/12/06,JANSS,Жена,30 - 39,7
2021/12/06,COM,Мъж,12 - 14,1
2021/12/06,MOD,Мъж,90+,1
2021/12/06,AZ,Жена,40 - 49,4
2021/12/06,MOD,Мъж,30 - 39,3
2021/12/06,MOD,Жена,60 - 69,5
2021/12/06,COM,Жена,70 - 79,20
2021/12/06,MOD,Мъж,80 - 89,1
2021/12/06,MOD,Мъж,70 - 79,3
2021/12/06,COM,Мъж,40 - 49,19
2021/12/07,JANSS,Мъж,40 - 49,11
2021/12/07,JANSS,Жена,50 - 59,16
2021/12/07,AZ,Мъж,20 - 29,2
2021/12/07,COM,Жена,50 - 59,30
2021/12/07,JANSS,Жена,80 - 89,2
2021/12/07,JANSS,Жена,20 - 29,6
2021/12/07,COM,Мъж,17 - 19,1
2021/12/07,MOD,Мъж,80 - 89,1
2021/12/07,JANSS,Жена,70 - 79,1
2021/12/07,MOD,Жена,80 - 89,1
2021/12/07,COM,Жена,80 - 89,3
2021/12/07,COM,Мъж,20 - 29,7
2021/12/07,AZ - COM,Жена,70 - 79,1
2021/12/07,COM,Жена,70 - 79,23
2021/12/07,MOD,Жена,40 - 49,1
2021/12/07,JANSS,Мъж,50 - 59,16
2021/12/07,JANSS,Мъж,60 - 69,11
2021/12/07,COM,Жена,20 - 29,3
2021/12/07,JANSS,Мъж,20 - 29,1
2021/12/07,MOD,Мъж,20 - 29,2
2021/12/07,AZ - COM,Мъж,80 - 89,1
2021/12/07,AZ,Жена,20 - 29,1
2021/12/07,COM,Мъж,70 - 79,16
2021/12/07,MOD,Жена,30 - 39,2
2021/12/07,JANSS,Мъж,30 - 39,10
2021/12/07,MOD,Жена,50 - 59,2
2021/12/07,AZ,Жена,60 - 69,8
2021/12/07,MOD,Мъж,50 - 59,2
2021/12/07,AZ,Мъж,70 - 79,6
2021/12/07,MOD,Жена,70 - 79,2
2021/12/07,AZ - COM,Жена,40 - 49,1
2021/12/07,MOD,Мъж,40 - 49,2
2021/12/07,AZ,Мъж,30 - 39,5
2021/12/07,JANSS,Жена,60 - 69,4
2021/12/07,AZ,Мъж,80 - 89,3
2021/12/07,COM,Жена,30 - 39,12
2021/12/07,COM,Жена,17 - 19,1
2021/12/07,AZ,Жена,40 - 49,1
2021/12/07,COM,Мъж,80 - 89,5
2021/12/07,AZ,Жена,70 - 79,8
2021/12/07,COM,Жена,40 - 49,17
2021/12/07,COM,Мъж,40 - 49,17
2021/12/07,AZ,Жена,50 - 59,6
2021/12/07,JANSS,Жена,30 - 39,8
2021/12/07,AZ,Мъж,40 - 49,8
2021/12/07,COM,Жена,90+,1
2021/12/07,MOD,Жена,60 - 69,3
2021/12/07,COM,Мъж,30 - 39,11
2021/12/07,MOD,Мъж,30 - 39,1
2021/12/07,AZ,Мъж,50 - 59,7
2021/12/07,AZ - MOD,Мъж,80 - 89,1
2021/12/07,JANSS,Жена,40 - 49,18
2021/12/07,MOD,Мъж,60 - 69,4
2021/12/07,AZ,Жена,80 - 89,1
2021/12/07,COM,Мъж,60 - 69,18
2021/12/07,AZ - COM,Мъж,50 - 59,1
2021/12/07,JANSS,Мъж,70 - 79,3
2021/12/07,AZ,Жена,30 - 39,3
2021/12/07,MOD,Мъж,70 - 79,3
2021/12/07,AZ,Мъж,60 - 69,10
2021/12/07,COM,Жена,60 - 69,26
2021/12/07,JANSS,Мъж,80 - 89,1
2021/12/07,COM,Мъж,50 - 59,17
2021/12/08,COM - MOD,Жена,40 - 49,1
2021/12/08,MOD,Жена,60 - 69,1
2021/12/08,COM,Мъж,40 - 49,11
2021/12/08,MOD,Мъж,50 - 59,1
2021/12/08,COM,Жена,70 - 79,12
2021/12/08,AZ,Мъж,50 - 59,6
2021/12/08,COM,Мъж,30 - 39,4
2021/12/08,AZ,Мъж,70 - 79,4
2021/12/08,AZ - COM,Мъж,60 - 69,1
2021/12/08,AZ,Мъж,80 - 89,2
2021/12/08,MOD,Мъж,40 - 49,1
2021/12/08,COM,Мъж,50 - 59,8
2021/12/08,JANSS,Жена,70 - 79,2
2021/12/08,AZ,Жена,40 - 49,8
2021/12/08,AZ,Мъж,40 - 49,4
2021/12/08,AZ - COM,Мъж,70 - 79,1
2021/12/08,MOD,Жена,80 - 89,2
2021/12/08,JANSS,Жена,60 - 69,1
2021/12/08,AZ,Жена,30 - 39,3
2021/12/08,AZ,Жена,60 - 69,7
2021/12/08,COM,Жена,20 - 29,8
2021/12/08,AZ,Мъж,20 - 29,1
2021/12/08,AZ,Мъж,30 - 39,7
2021/12/08,JANSS,Жена,30 - 39,3
2021/12/08,COM,Мъж,60 - 69,20
2021/12/08,MOD,Мъж,70 - 79,2
2021/12/08,AZ,Жена,50 - 59,5
2021/12/08,COM,Мъж,20 - 29,3
2021/12/08,COM,Жена,30 - 39,12
2021/12/08,COM,Мъж,80 - 89,4
2021/12/08,AZ - COM,Жена,60 - 69,2
2021/12/08,JANSS,Жена,80 - 89,1
2021/12/08,MOD,Жена,50 - 59,1
2021/12/08,JANSS,Мъж,60 - 69,1
2021/12/08,JANSS,Мъж,20 - 29,3
2021/12/08,MOD,Мъж,20 - 29,1
2021/12/08,JANSS,Жена,40 - 49,12
2021/12/08,MOD,Жена,70 - 79,1
2021/12/08,AZ,Мъж,60 - 69,10
2021/12/08,JANSS,Мъж,40 - 49,8
2021/12/08,COM,Жена,80 - 89,2
2021/12/08,COM,Мъж,70 - 79,16
2021/12/08,COM,Жена,60 - 69,16
2021/12/08,COM,Жена,40 - 49,12
2021/12/08,JANSS,Мъж,50 - 59,6
2021/12/08,AZ - COM,Мъж,30 - 39,1
2021/12/08,JANSS,Мъж,30 - 39,7
2021/12/08,AZ,Жена,70 - 79,2
2021/12/08,COM,Жена,50 - 59,19
2021/12/08,COM,Жена,17 - 19,1
2021/12/08,AZ - MOD,Мъж,60 - 69,1
2021/12/08,AZ - COM,Жена,70 - 79,2
2021/12/08,AZ,Жена,80 - 89,1
2021/12/08,MOD,Жена,30 - 39,3
2021/12/08,JANSS,Жена,20 - 29,6
2021/12/08,JANSS,Жена,50 - 59,10
2021/12/08,MOD,Мъж,60 - 69,4
2021/12/09,COM,Жена,60 - 69,25
2021/12/09,MOD,Мъж,30 - 39,1
2021/12/09,JANSS,Жена,30 - 39,6
2021/12/09,COM,Жена,20 - 29,7
2021/12/09,JANSS,Мъж,20 - 29,4
2021/12/09,JANSS,Жена,60 - 69,4
2021/12/09,JANSS,Мъж,30 - 39,8
2021/12/09,AZ,Жена,30 - 39,3
2021/12/09,MOD,Жена,50 - 59,4
2021/12/09,AZ,Жена,20 - 29,1
2021/12/09,AZ - COM,Мъж,30 - 39,2
2021/12/09,MOD,Мъж,50 - 59,2
2021/12/09,AZ,Мъж,40 - 49,8
2021/12/09,COM,Мъж,30 - 39,13
2021/12/09,JANSS,Мъж,60 - 69,6
2021/12/09,MOD,Мъж,60 - 69,5
2021/12/09,MOD,Мъж,70 - 79,3
2021/12/09,AZ,Жена,80 - 89,2
2021/12/09,MOD,Жена,40 - 49,2
2021/12/09,JANSS,Жена,70 - 79,1
2021/12/09,COM,Жена,70 - 79,18
2021/12/09,AZ,Мъж,80 - 89,1
2021/12/09,MOD,Жена,30 - 39,3
2021/12/09,JANSS,Мъж,50 - 59,11
2021/12/09,COM,Жена,50 - 59,24
2021/12/09,JANSS,Мъж,40 - 49,10
2021/12/09,JANSS,Жена,17 - 19,1
2021/12/09,COM,Мъж,60 - 69,18
2021/12/09,JANSS,Жена,20 - 29,7
2021/12/09,AZ,Жена,40 - 49,5
2021/12/09,COM,Жена,30 - 39,9
2021/12/09,COM,Жена,40 - 49,20
2021/12/09,AZ,Жена,50 - 59,1
2021/12/09,AZ,Мъж,50 - 59,6
2021/12/09,AZ,Мъж,30 - 39,3
2021/12/09,AZ,Мъж,20 - 29,1
2021/12/09,COM,Мъж,80 - 89,9
2021/12/09,JANSS,Жена,40 - 49,12
2021/12/09,AZ,Жена,70 - 79,5
2021/12/09,MOD,Жена,60 - 69,2
2021/12/09,COM,Мъж,40 - 49,10
2021/12/09,JANSS,Жена,50 - 59,2
2021/12/09,JANSS,Мъж,70 - 79,1
2021/12/09,AZ,Жена,60 - 69,12
2021/12/09,COM,Мъж,70 - 79,14
2021/12/09,AZ,Мъж,60 - 69,8
2021/12/09,COM,Жена,80 - 89,6
2021/12/09,COM,Мъж,20 - 29,4
2021/12/09,AZ,Мъж,70 - 79,4
2021/12/09,MOD,Мъж,80 - 89,1
2021/12/09,COM,Мъж,50 - 59,12
2021/12/09,MOD,Жена,70 - 79,5
2021/12/09,MOD,Мъж,40 - 49,2
2021/12/09,AZ - COM,Жена,50 - 59,1
2021/12/10,JANSS,Мъж,20 - 29,2
2021/12/10,AZ,Мъж,50 - 59,11
2021/12/10,COM,Мъж,50 - 59,10
2021/12/10,JANSS,Жена,70 - 79,4
2021/12/10,AZ,Мъж,30 - 39,4
2021/12/10,JANSS,Мъж,80 - 89,1
2021/12/10,AZ,Жена,80 - 89,1
2021/12/10,AZ,Жена,60 - 69,3
2021/12/10,COM,Мъж,80 - 89,5
2021/12/10,AZ,Жена,40 - 49,4
2021/12/10,AZ,Жена,70 - 79,11
2021/12/10,COM,Мъж,40 - 49,12
2021/12/10,COM,Жена,80 - 89,1
2021/12/10,JANSS,Мъж,17 - 19,1
2021/12/10,AZ,Мъж,40 - 49,3
2021/12/10,MOD,Мъж,20 - 29,1
2021/12/10,MOD,Жена,70 - 79,2
2021/12/10,COM,Мъж,70 - 79,13
2021/12/10,COM,Мъж,30 - 39,7
2021/12/10,COM,Жена,30 - 39,13
2021/12/10,AZ,Мъж,70 - 79,8
2021/12/10,JANSS,Мъж,60 - 69,8
2021/12/10,JANSS,Мъж,50 - 59,6
2021/12/10,AZ - COM,Жена,30 - 39,1
2021/12/10,COM,Мъж,60 - 69,22
2021/12/10,AZ,Мъж,60 - 69,4
2021/12/10,COM,Мъж,15 - 16,1
2021/12/10,AZ - COM,Жена,40 - 49,2
2021/12/10,AZ - COM,Мъж,70 - 79,2
2021/12/10,AZ,Жена,30 - 39,3
2021/12/10,COM,Мъж,17 - 19,1
2021/12/10,MOD,Жена,30 - 39,5
2021/12/10,JANSS,Жена,40 - 49,5
2021/12/10,COM,Жена,60 - 69,24
2021/12/10,AZ,Мъж,20 - 29,3
2021/12/10,JANSS,Жена,60 - 69,7
2021/12/10,JANSS,Жена,30 - 39,11
2021/12/10,JANSS,Мъж,70 - 79,2
2021/12/10,AZ - COM,Жена,50 - 59,1
2021/12/10,MOD,Мъж,60 - 69,7
2021/12/10,JANSS,Мъж,40 - 49,9
2021/12/10,JANSS,Жена,20 - 29,6
2021/12/10,MOD,Мъж,30 - 39,1
2021/12/10,AZ - COM,Жена,60 - 69,1
2021/12/10,MOD,Жена,60 - 69,2
2021/12/10,MOD,Мъж,40 - 49,1
2021/12/10,MOD,Мъж,50 - 59,1
2021/12/10,AZ,Жена,50 - 59,4
2021/12/10,MOD,Жена,20 - 29,1
2021/12/10,AZ,Жена,20 - 29,1
2021/12/10,MOD,Жена,50 - 59,5
2021/12/10,JANSS,Жена,17 - 19,1
2021/12/10,JANSS,Жена,50 - 59,9
2021/12/10,COM,Жена,40 - 49,22
2021/12/10,MOD,Жена,40 - 49,1
2021/12/10,COM,Жена,50 - 59,21
2021/12/10,JANSS,Мъж,30 - 39,4
2021/12/10,COM,Жена,70 - 79,11
2021/12/11,JANSS,Жена,70 - 79,1
2021/12/11,COM,Жена,70 - 79,4
2021/12/11,JANSS,Жена,40 - 49,7
2021/12/11,COM,Жена,80 - 89,2
2021/12/11,JANSS,Жена,30 - 39,6
2021/12/11,COM,Мъж,60 - 69,13
2021/12/11,JANSS,Мъж,30 - 39,5
2021/12/11,COM,Жена,60 - 69,15
2021/12/11,MOD,Жена,20 - 29,1
2021/12/11,COM,Жена,20 - 29,5
2021/12/11,COM,Мъж,70 - 79,6
2021/12/11,COM - MOD,Жена,40 - 49,1
2021/12/11,MOD,Жена,50 - 59,2
2021/12/11,MOD,Мъж,70 - 79,1
